gameId,season,gameType,gameDate,startTimeUTC,venue,venueCity,homeTeamId,homeTeam,homeAbbrev,awayTeamId,awayTeam,awayAbbrev,homeGoals,awayGoals,homeShotsOnGoal,awayShotsOnGoal,wentToOT,wentToSO,finalPeriodNumber,finalPeriodType,gameState,game_year
2022030126,20222023,3,2023-04-29,2023-04-29T23:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,10,Toronto,TOR,1,2,32,22,True,False,4,OT,OFF,2022
2022030131,20222023,3,2023-04-17,2023-04-17T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,2,New York,NYI,2,1,37,26,False,False,3,REG,OFF,2022
2022030132,20222023,3,2023-04-19,2023-04-19T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,2,New York,NYI,4,3,36,26,True,False,4,OT,OFF,2022
2022030133,20222023,3,2023-04-21,2023-04-21T23:00:00Z,UBS Arena,Elmont,2,New York,NYI,12,Carolina,CAR,5,1,37,31,False,False,3,REG,OFF,2022
2022030134,20222023,3,2023-04-23,2023-04-23T17:00:00Z,UBS Arena,Elmont,2,New York,NYI,12,Carolina,CAR,2,5,29,29,False,False,3,REG,OFF,2022
2022030135,20222023,3,2023-04-25,2023-04-25T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,2,New York,NYI,2,3,36,22,False,False,3,REG,OFF,2022
2022030136,20222023,3,2023-04-28,2023-04-28T23:00:00Z,UBS Arena,Elmont,2,New York,NYI,12,Carolina,CAR,1,2,34,41,True,False,4,OT,OFF,2022
2022030141,20222023,3,2023-04-18,2023-04-18T23:00:00Z,Prudential Center,Newark,1,New Jersey,NJD,3,New York,NYR,1,5,28,23,False,False,3,REG,OFF,2022
2022030142,20222023,3,2023-04-20,2023-04-20T23:30:00Z,Prudential Center,Newark,1,New Jersey,NJD,3,New York,NYR,1,5,24,30,False,False,3,REG,OFF,2022
2022030143,20222023,3,2023-04-22,2023-04-23T00:00:00Z,Madison Square Garden,New York,3,New York,NYR,1,New Jersey,NJD,1,2,36,28,True,False,4,OT,OFF,2022
2022030144,20222023,3,2023-04-24,2023-04-24T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,1,New Jersey,NJD,1,3,23,23,False,False,3,REG,OFF,2022
2022030145,20222023,3,2023-04-27,2023-04-27T23:30:00Z,Prudential Center,Newark,1,New Jersey,NJD,3,New York,NYR,4,0,43,23,False,False,3,REG,OFF,2022
2022030146,20222023,3,2023-04-29,2023-04-30T00:00:00Z,Madison Square Garden,New York,3,New York,NYR,1,New Jersey,NJD,5,2,29,36,False,False,3,REG,OFF,2022
2022030147,20222023,3,2023-05-01,2023-05-02T00:00:00Z,Prudential Center,Newark,1,New Jersey,NJD,3,New York,NYR,4,0,24,31,False,False,3,REG,OFF,2022
2022030151,20222023,3,2023-04-18,2023-04-19T02:00:00Z,Ball Arena,Denver,21,Colorado,COL,55,Seattle,SEA,1,3,35,30,False,False,3,REG,OFF,2022
2022030152,20222023,3,2023-04-20,2023-04-21T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,55,Seattle,SEA,3,2,41,29,False,False,3,REG,OFF,2022
2022030153,20222023,3,2023-04-22,2023-04-23T02:00:00Z,Climate Pledge Arena,Seattle,55,Seattle,SEA,21,Colorado,COL,4,6,29,34,False,False,3,REG,OFF,2022
2022030154,20222023,3,2023-04-24,2023-04-25T02:00:00Z,Climate Pledge Arena,Seattle,55,Seattle,SEA,21,Colorado,COL,3,2,43,22,True,False,4,OT,OFF,2022
2022030155,20222023,3,2023-04-26,2023-04-27T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,55,Seattle,SEA,2,3,28,29,False,False,3,REG,OFF,2022
2022030156,20222023,3,2023-04-28,2023-04-29T02:00:00Z,Climate Pledge Arena,Seattle,55,Seattle,SEA,21,Colorado,COL,1,4,23,39,False,False,3,REG,OFF,2022
2022030157,20222023,3,2023-04-30,2023-05-01T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,55,Seattle,SEA,1,2,34,27,False,False,3,REG,OFF,2022
2022030161,20222023,3,2023-04-17,2023-04-18T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,30,Minnesota,MIN,2,3,53,48,True,False,5,OT,OFF,2022
2022030162,20222023,3,2023-04-19,2023-04-20T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,30,Minnesota,MIN,7,3,31,26,False,False,3,REG,OFF,2022
2022030163,20222023,3,2023-04-21,2023-04-22T01:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,25,Dallas,DAL,5,1,25,24,False,False,3,REG,OFF,2022
2022030164,20222023,3,2023-04-23,2023-04-23T22:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,25,Dallas,DAL,2,3,34,24,False,False,3,REG,OFF,2022
2022030165,20222023,3,2023-04-25,2023-04-26T00:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,30,Minnesota,MIN,4,0,25,27,False,False,3,REG,OFF,2022
2022030166,20222023,3,2023-04-28,2023-04-29T01:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,25,Dallas,DAL,1,4,24,33,False,False,3,REG,OFF,2022
2022030171,20222023,3,2023-04-18,2023-04-19T01:30:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,52,Winnipeg,WPG,1,5,17,31,False,False,3,REG,OFF,2022
2022030172,20222023,3,2023-04-20,2023-04-21T02:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,52,Winnipeg,WPG,5,2,39,33,False,False,3,REG,OFF,2022
2022030173,20222023,3,2023-04-22,2023-04-22T20:00:00Z,Canada Life Centre,Winnipeg,52,Winnipeg,WPG,54,Vegas,VGK,4,5,34,48,True,False,5,OT,OFF,2022
2022030174,20222023,3,2023-04-24,2023-04-25T01:30:00Z,Canada Life Centre,Winnipeg,52,Winnipeg,WPG,54,Vegas,VGK,2,4,26,30,False,False,3,REG,OFF,2022
2022030175,20222023,3,2023-04-27,2023-04-28T02:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,52,Winnipeg,WPG,4,1,25,30,False,False,3,REG,OFF,2022
2022030181,20222023,3,2023-04-17,2023-04-18T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,3,4,40,35,True,False,4,OT,OFF,2022
2022030182,20222023,3,2023-04-19,2023-04-20T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,4,2,37,24,False,False,3,REG,OFF,2022
2022030183,20222023,3,2023-04-21,2023-04-22T02:00:00Z,Crypto.com Arena,Los Angeles,26,Los Angeles,LAK,22,Edmonton,EDM,3,2,31,40,True,False,4,OT,OFF,2022
2022030184,20222023,3,2023-04-23,2023-04-24T01:00:00Z,Crypto.com Arena,Los Angeles,26,Los Angeles,LAK,22,Edmonton,EDM,4,5,39,42,True,False,4,OT,OFF,2022
2022030185,20222023,3,2023-04-25,2023-04-26T01:30:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,6,3,27,28,False,False,3,REG,OFF,2022
2022030186,20222023,3,2023-04-29,2023-04-30T02:00:00Z,Crypto.com Arena,Los Angeles,26,Los Angeles,LAK,22,Edmonton,EDM,4,5,44,26,False,False,3,REG,OFF,2022
2022030211,20222023,3,2023-05-02,2023-05-02T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,13,Florida,FLA,2,4,36,28,False,False,3,REG,OFF,2022
2022030212,20222023,3,2023-05-04,2023-05-04T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,13,Florida,FLA,2,3,37,29,False,False,3,REG,OFF,2022
2022030213,20222023,3,2023-05-07,2023-05-07T22:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,10,Toronto,TOR,3,2,29,24,True,False,4,OT,OFF,2022
2022030214,20222023,3,2023-05-10,2023-05-10T23:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,10,Toronto,TOR,1,2,25,25,False,False,3,REG,OFF,2022
2022030215,20222023,3,2023-05-12,2023-05-12T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,13,Florida,FLA,2,3,52,43,True,False,4,OT,OFF,2022
2022030221,20222023,3,2023-05-03,2023-05-03T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,1,New Jersey,NJD,5,1,23,18,False,False,3,REG,OFF,2022
2022030222,20222023,3,2023-05-05,2023-05-06T00:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,1,New Jersey,NJD,6,1,35,29,False,False,3,REG,OFF,2022
2022030223,20222023,3,2023-05-07,2023-05-07T19:30:00Z,Prudential Center,Newark,1,New Jersey,NJD,12,Carolina,CAR,8,4,34,30,False,False,3,REG,OFF,2022
2022030224,20222023,3,2023-05-09,2023-05-09T23:00:00Z,Prudential Center,Newark,1,New Jersey,NJD,12,Carolina,CAR,1,6,22,29,False,False,3,REG,OFF,2022
2022030225,20222023,3,2023-05-11,2023-05-11T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,1,New Jersey,NJD,3,2,39,29,True,False,4,OT,OFF,2022
2022030231,20222023,3,2023-05-02,2023-05-03T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,55,Seattle,SEA,4,5,35,44,True,False,4,OT,OFF,2022
2022030232,20222023,3,2023-05-04,2023-05-05T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,55,Seattle,SEA,4,2,37,27,False,False,3,REG,OFF,2022
2022030233,20222023,3,2023-05-07,2023-05-08T01:30:00Z,Climate Pledge Arena,Seattle,55,Seattle,SEA,25,Dallas,DAL,7,2,25,26,False,False,3,REG,OFF,2022
2022030234,20222023,3,2023-05-09,2023-05-10T01:30:00Z,Climate Pledge Arena,Seattle,55,Seattle,SEA,25,Dallas,DAL,3,6,19,25,False,False,3,REG,OFF,2022
2022030235,20222023,3,2023-05-11,2023-05-12T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,55,Seattle,SEA,5,2,21,31,False,False,3,REG,OFF,2022
2022030236,20222023,3,2023-05-13,2023-05-13T23:00:00Z,Climate Pledge Arena,Seattle,55,Seattle,SEA,25,Dallas,DAL,6,3,29,23,False,False,3,REG,OFF,2022
2022030237,20222023,3,2023-05-15,2023-05-16T00:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,55,Seattle,SEA,2,1,28,23,False,False,3,REG,OFF,2022
2022030241,20222023,3,2023-05-03,2023-05-04T01:30:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,22,Edmonton,EDM,6,4,34,27,False,False,3,REG,OFF,2022
2022030242,20222023,3,2023-05-06,2023-05-06T23:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,22,Edmonton,EDM,1,5,31,36,False,False,3,REG,OFF,2022
2022030243,20222023,3,2023-05-08,2023-05-09T00:30:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,54,Vegas,VGK,1,5,28,33,False,False,3,REG,OFF,2022
2022030244,20222023,3,2023-05-10,2023-05-11T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,54,Vegas,VGK,4,1,33,26,False,False,3,REG,OFF,2022
2022030245,20222023,3,2023-05-12,2023-05-13T02:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,22,Edmonton,EDM,4,3,31,35,False,False,3,REG,OFF,2022
2022030246,20222023,3,2023-05-14,2023-05-15T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,54,Vegas,VGK,2,5,40,22,False,False,3,REG,OFF,2022
2022030311,20222023,3,2023-05-18,2023-05-19T00:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,13,Florida,FLA,2,3,65,60,True,False,7,OT,OFF,2022
2022030312,20222023,3,2023-05-20,2023-05-21T00:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,13,Florida,FLA,1,2,38,26,True,False,4,OT,OFF,2022
2022030313,20222023,3,2023-05-22,2023-05-23T00:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,12,Carolina,CAR,1,0,17,32,False,False,3,REG,OFF,2022
2022030314,20222023,3,2023-05-24,2023-05-25T00:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,12,Carolina,CAR,4,3,24,39,False,False,3,REG,OFF,2022
2022030321,20222023,3,2023-05-19,2023-05-20T00:30:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,25,Dallas,DAL,4,3,37,36,True,False,4,OT,OFF,2022
2022030322,20222023,3,2023-05-21,2023-05-21T19:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,25,Dallas,DAL,3,2,24,28,True,False,4,OT,OFF,2022
2022030323,20222023,3,2023-05-23,2023-05-24T00:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,54,Vegas,VGK,0,4,34,16,False,False,3,REG,OFF,2022
2022030324,20222023,3,2023-05-25,2023-05-26T00:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,54,Vegas,VGK,3,2,42,39,True,False,4,OT,OFF,2022
2022030325,20222023,3,2023-05-27,2023-05-28T00:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,25,Dallas,DAL,2,4,29,34,False,False,3,REG,OFF,2022
2022030326,20222023,3,2023-05-29,2023-05-30T00:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,54,Vegas,VGK,0,6,23,29,False,False,3,REG,OFF,2022
2022030411,20222023,3,2023-06-03,2023-06-04T00:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,13,Florida,FLA,5,2,34,35,False,False,3,REG,OFF,2022
2022030412,20222023,3,2023-06-05,2023-06-06T00:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,13,Florida,FLA,7,2,28,31,False,False,3,REG,OFF,2022
2022030413,20222023,3,2023-06-08,2023-06-09T00:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,54,Vegas,VGK,3,2,23,27,True,False,4,OT,OFF,2022
2022030414,20222023,3,2023-06-10,2023-06-11T00:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,54,Vegas,VGK,2,3,31,31,False,False,3,REG,OFF,2022
2022030415,20222023,3,2023-06-13,2023-06-14T00:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,13,Florida,FLA,9,3,32,35,False,False,3,REG,OFF,2022
2023030111,20232024,3,2024-04-21,2024-04-21T16:30:00Z,Amerant Bank Arena,Sunrise,13,Florida,FLA,14,Tampa Bay,TBL,3,2,28,19,False,False,3,REG,OFF,2023
2023030112,20232024,3,2024-04-23,2024-04-23T23:30:00Z,Amerant Bank Arena,Sunrise,13,Florida,FLA,14,Tampa Bay,TBL,3,2,37,23,True,False,4,OT,OFF,2023
2023030113,20232024,3,2024-04-25,2024-04-25T23:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,13,Florida,FLA,3,5,29,31,False,False,3,REG,OFF,2023
2023030114,20232024,3,2024-04-27,2024-04-27T21:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,13,Florida,FLA,6,3,32,25,False,False,3,REG,OFF,2023
2023030115,20232024,3,2024-04-29,2024-04-29T23:00:00Z,Amerant Bank Arena,Sunrise,13,Florida,FLA,14,Tampa Bay,TBL,6,1,39,32,False,False,3,REG,OFF,2023
2023030121,20232024,3,2024-04-20,2024-04-21T00:00:00Z,TD Garden,Boston,6,Boston,BOS,10,Toronto,TOR,5,1,25,36,False,False,3,REG,OFF,2023
2023030122,20232024,3,2024-04-22,2024-04-22T23:00:00Z,TD Garden,Boston,6,Boston,BOS,10,Toronto,TOR,2,3,29,34,False,False,3,REG,OFF,2023
2023030123,20232024,3,2024-04-24,2024-04-24T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,6,Boston,BOS,2,4,30,34,False,False,3,REG,OFF,2023
2023030124,20232024,3,2024-04-27,2024-04-28T00:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,6,Boston,BOS,1,3,25,22,False,False,3,REG,OFF,2023
2023030125,20232024,3,2024-04-30,2024-04-30T23:00:00Z,TD Garden,Boston,6,Boston,BOS,10,Toronto,TOR,1,2,28,33,True,False,4,OT,OFF,2023
2023030126,20232024,3,2024-05-02,2024-05-03T00:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,6,Boston,BOS,2,1,26,23,False,False,3,REG,OFF,2023
2023030127,20232024,3,2024-05-04,2024-05-05T00:00:00Z,TD Garden,Boston,6,Boston,BOS,10,Toronto,TOR,2,1,32,31,True,False,4,OT,OFF,2023
2023030131,20232024,3,2024-04-21,2024-04-21T19:00:00Z,Madison Square Garden,New York,3,New York,NYR,15,Washington,WSH,4,1,31,21,False,False,3,REG,OFF,2023
2023030132,20232024,3,2024-04-23,2024-04-23T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,15,Washington,WSH,4,3,28,25,False,False,3,REG,OFF,2023
2023030133,20232024,3,2024-04-26,2024-04-26T23:00:00Z,Capital One Arena,Washington,15,Washington,WSH,3,New York,NYR,1,3,30,22,False,False,3,REG,OFF,2023
2023030134,20232024,3,2024-04-28,2024-04-29T00:00:00Z,Capital One Arena,Washington,15,Washington,WSH,3,New York,NYR,2,4,25,23,False,False,3,REG,OFF,2023
2023030141,20232024,3,2024-04-20,2024-04-20T21:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,2,New York,NYI,3,1,26,34,False,False,3,REG,OFF,2023
2023030142,20232024,3,2024-04-22,2024-04-22T23:30:00Z,PNC Arena,Raleigh,12,Carolina,CAR,2,New York,NYI,5,3,39,12,False,False,3,REG,OFF,2023
2023030143,20232024,3,2024-04-25,2024-04-25T23:30:00Z,UBS Arena,Elmont,2,New York,NYI,12,Carolina,CAR,2,3,31,22,False,False,3,REG,OFF,2023
