gameId,season,gameType,gameDate,startTimeUTC,venue,venueCity,homeTeamId,homeTeam,homeAbbrev,awayTeamId,awayTeam,awayAbbrev,homeGoals,awayGoals,homeShotsOnGoal,awayShotsOnGoal,wentToOT,wentToSO,finalPeriodNumber,finalPeriodType,gameState
2001030244,20012002,3,2002-05-08,2002-05-09T02:00:00Z,Compaq Center at San Jose,San Jose,28,San Jose,SJS,21,Colorado,COL,1,4,20,25,False,False,3,REG,OFF
2001030245,20012002,3,2002-05-11,2002-05-11T19:00:00Z,Pepsi Center,Denver,21,Colorado,COL,28,San Jose,SJS,3,5,21,27,False,False,3,REG,OFF
2001030246,20012002,3,2002-05-13,2002-05-14T02:30:00Z,Compaq Center at San Jose,San Jose,28,San Jose,SJS,21,Colorado,COL,1,2,22,29,True,False,4,OT,OFF
2001030247,20012002,3,2002-05-15,2002-05-16T01:30:00Z,Pepsi Center,Denver,21,Colorado,COL,28,San Jose,SJS,1,0,23,27,False,False,3,REG,OFF
2001030311,20012002,3,2002-05-16,2002-05-16T23:00:00Z,Entertainment and Sports Arena,Raleigh,12,Carolina,CAR,10,Toronto,TOR,1,2,32,24,False,False,3,REG,OFF
2001030312,20012002,3,2002-05-19,2002-05-19T20:00:00Z,Entertainment and Sports Arena,Raleigh,12,Carolina,CAR,10,Toronto,TOR,2,1,33,27,True,False,4,OT,OFF
2001030313,20012002,3,2002-05-21,2002-05-21T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,12,Carolina,CAR,1,2,21,17,True,False,4,OT,OFF
2001030314,20012002,3,2002-05-23,2002-05-23T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,12,Carolina,CAR,0,3,31,15,False,False,3,REG,OFF
2001030315,20012002,3,2002-05-25,2002-05-25T23:00:00Z,Entertainment and Sports Arena,Raleigh,12,Carolina,CAR,10,Toronto,TOR,0,1,27,19,False,False,3,REG,OFF
2001030316,20012002,3,2002-05-28,2002-05-28T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,12,Carolina,CAR,1,2,36,35,True,False,4,OT,OFF
2001030321,20012002,3,2002-05-18,2002-05-18T19:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,21,Colorado,COL,5,3,30,27,False,False,3,REG,OFF
2001030322,20012002,3,2002-05-20,2002-05-20T23:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,21,Colorado,COL,3,4,33,26,True,False,4,OT,OFF
2001030323,20012002,3,2002-05-22,2002-05-23T00:00:00Z,Pepsi Center,Denver,21,Colorado,COL,17,Detroit,DET,1,2,21,42,True,False,4,OT,OFF
2001030324,20012002,3,2002-05-25,2002-05-25T19:00:00Z,Pepsi Center,Denver,21,Colorado,COL,17,Detroit,DET,3,2,22,33,False,False,3,REG,OFF
2001030325,20012002,3,2002-05-27,2002-05-27T23:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,21,Colorado,COL,1,2,27,29,True,False,4,OT,OFF
2001030326,20012002,3,2002-05-29,2002-05-30T00:00:00Z,Pepsi Center,Denver,21,Colorado,COL,17,Detroit,DET,0,2,24,28,False,False,3,REG,OFF
2001030327,20012002,3,2002-05-31,2002-05-31T23:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,21,Colorado,COL,7,0,30,19,False,False,3,REG,OFF
2001030411,20012002,3,2002-06-04,2002-06-05T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,12,Carolina,CAR,2,3,25,26,True,False,4,OT,OFF
2001030412,20012002,3,2002-06-06,2002-06-07T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,12,Carolina,CAR,3,1,30,17,False,False,3,REG,OFF
2001030413,20012002,3,2002-06-08,2002-06-09T00:00:00Z,Entertainment and Sports Arena,Raleigh,12,Carolina,CAR,17,Detroit,DET,2,3,43,53,True,False,6,OT,OFF
2001030415,20012002,3,2002-06-13,2002-06-14T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,12,Carolina,CAR,3,1,27,17,False,False,3,REG,OFF
2002030111,20022003,3,2003-04-09,2003-04-09T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,2,New York,NYI,0,3,25,34,False,False,3,REG,OFF
2002030112,20022003,3,2003-04-12,2003-04-12T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,2,New York,NYI,3,0,34,16,False,False,3,REG,OFF
2002030113,20022003,3,2003-04-14,2003-04-14T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,9,Ottawa,OTT,2,3,32,32,True,False,5,OT,OFF
2002030114,20022003,3,2003-04-16,2003-04-16T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,9,Ottawa,OTT,1,3,22,28,False,False,3,REG,OFF
2002030115,20022003,3,2003-04-17,2003-04-17T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,2,New York,NYI,4,1,19,32,False,False,3,REG,OFF
2002030121,20022003,3,2003-04-09,2003-04-09T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,6,Boston,BOS,2,1,28,27,False,False,3,REG,OFF
2002030122,20022003,3,2003-04-11,2003-04-11T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,6,Boston,BOS,4,2,30,26,False,False,3,REG,OFF
2002030123,20022003,3,2003-04-13,2003-04-13T19:00:00Z,FleetCenter,Boston,6,Boston,BOS,1,New Jersey,NJD,0,3,29,22,False,False,3,REG,OFF
2002030124,20022003,3,2003-04-15,2003-04-15T23:00:00Z,FleetCenter,Boston,6,Boston,BOS,1,New Jersey,NJD,5,1,30,25,False,False,3,REG,OFF
2002030125,20022003,3,2003-04-17,2003-04-17T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,6,Boston,BOS,3,0,31,28,False,False,3,REG,OFF
2002030131,20022003,3,2003-04-10,2003-04-10T23:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,15,Washington,WSH,0,3,28,22,False,False,3,REG,OFF
2002030132,20022003,3,2003-04-12,2003-04-12T19:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,15,Washington,WSH,3,6,43,31,False,False,3,REG,OFF
2002030133,20022003,3,2003-04-15,2003-04-15T23:00:00Z,MCI Center,Washington,15,Washington,WSH,14,Tampa Bay,TBL,3,4,19,28,True,False,4,OT,OFF
2002030134,20022003,3,2003-04-16,2003-04-16T23:00:00Z,MCI Center,Washington,15,Washington,WSH,14,Tampa Bay,TBL,1,3,23,25,False,False,3,REG,OFF
2002030135,20022003,3,2003-04-18,2003-04-18T23:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,15,Washington,WSH,2,1,22,23,False,False,3,REG,OFF
2002030136,20022003,3,2003-04-20,2003-04-20T19:00:00Z,MCI Center,Washington,15,Washington,WSH,14,Tampa Bay,TBL,1,2,61,46,True,False,6,OT,OFF
2002030141,20022003,3,2003-04-09,2003-04-09T23:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,3,5,31,15,False,False,3,REG,OFF
2002030142,20022003,3,2003-04-11,2003-04-11T23:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,4,1,36,17,False,False,3,REG,OFF
2002030143,20022003,3,2003-04-14,2003-04-14T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,4,Philadelphia,PHI,4,3,41,39,True,False,5,OT,OFF
2002030144,20022003,3,2003-04-16,2003-04-16T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,4,Philadelphia,PHI,2,3,38,75,True,False,6,OT,OFF
2002030145,20022003,3,2003-04-19,2003-04-19T19:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,4,1,29,23,False,False,3,REG,OFF
2002030146,20022003,3,2003-04-21,2003-04-21T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,4,Philadelphia,PHI,2,1,36,36,True,False,5,OT,OFF
2002030147,20022003,3,2003-04-22,2003-04-22T23:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,6,1,36,19,False,False,3,REG,OFF
2002030151,20022003,3,2003-04-09,2003-04-09T23:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,22,Edmonton,EDM,1,2,21,23,False,False,3,REG,OFF
2002030152,20022003,3,2003-04-11,2003-04-12T01:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,22,Edmonton,EDM,6,1,41,13,False,False,3,REG,OFF
2002030153,20022003,3,2003-04-13,2003-04-14T00:00:00Z,Skyreach Centre,Edmonton,22,Edmonton,EDM,25,Dallas,DAL,3,2,25,32,False,False,3,REG,OFF
2002030154,20022003,3,2003-04-15,2003-04-16T01:00:00Z,Skyreach Centre,Edmonton,22,Edmonton,EDM,25,Dallas,DAL,1,3,24,28,False,False,3,REG,OFF
2002030155,20022003,3,2003-04-17,2003-04-17T23:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,22,Edmonton,EDM,5,2,28,17,False,False,3,REG,OFF
2002030156,20022003,3,2003-04-19,2003-04-20T00:00:00Z,Skyreach Centre,Edmonton,22,Edmonton,EDM,25,Dallas,DAL,2,3,32,24,False,False,3,REG,OFF
2002030161,20022003,3,2003-04-10,2003-04-10T23:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,24,Anaheim,ANA,1,2,64,44,True,False,6,OT,OFF
2002030162,20022003,3,2003-04-12,2003-04-12T19:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,24,Anaheim,ANA,2,3,36,23,False,False,3,REG,OFF
2002030163,20022003,3,2003-04-14,2003-04-15T02:30:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,17,Detroit,DET,2,1,26,37,False,False,3,REG,OFF
2002030164,20022003,3,2003-04-16,2003-04-17T02:30:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,17,Detroit,DET,3,2,27,34,True,False,4,OT,OFF
2002030171,20022003,3,2003-04-10,2003-04-11T01:00:00Z,Pepsi Center,Denver,21,Colorado,COL,30,Minnesota,MIN,2,4,41,27,False,False,3,REG,OFF
2002030172,20022003,3,2003-04-12,2003-04-12T19:00:00Z,Pepsi Center,Denver,21,Colorado,COL,30,Minnesota,MIN,3,2,28,26,False,False,3,REG,OFF
2002030173,20022003,3,2003-04-14,2003-04-14T23:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,21,Colorado,COL,0,3,18,18,False,False,3,REG,OFF
2002030174,20022003,3,2003-04-16,2003-04-16T23:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,21,Colorado,COL,1,3,25,21,False,False,3,REG,OFF
2002030175,20022003,3,2003-04-19,2003-04-19T19:00:00Z,Pepsi Center,Denver,21,Colorado,COL,30,Minnesota,MIN,2,3,28,28,False,False,3,REG,OFF
2002030176,20022003,3,2003-04-21,2003-04-21T23:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,21,Colorado,COL,3,2,23,24,True,False,4,OT,OFF
2002030177,20022003,3,2003-04-22,2003-04-23T02:00:00Z,Pepsi Center,Denver,21,Colorado,COL,30,Minnesota,MIN,2,3,45,30,True,False,4,OT,OFF
2002030181,20022003,3,2003-04-10,2003-04-11T02:30:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,19,St. Louis,STL,0,6,20,29,False,False,3,REG,OFF
2002030182,20022003,3,2003-04-12,2003-04-13T02:00:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,19,St. Louis,STL,2,1,23,27,False,False,3,REG,OFF
2002030183,20022003,3,2003-04-14,2003-04-15T00:30:00Z,Savvis Center,St. Louis,19,St. Louis,STL,23,Vancouver,VAN,3,1,24,14,False,False,3,REG,OFF
2002030184,20022003,3,2003-04-16,2003-04-17T00:30:00Z,Savvis Center,St. Louis,19,St. Louis,STL,23,Vancouver,VAN,4,1,20,33,False,False,3,REG,OFF
2002030185,20022003,3,2003-04-18,2003-04-19T01:00:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,19,St. Louis,STL,5,3,35,32,False,False,3,REG,OFF
2002030186,20022003,3,2003-04-20,2003-04-20T23:00:00Z,Savvis Center,St. Louis,19,St. Louis,STL,23,Vancouver,VAN,3,4,32,26,False,False,3,REG,OFF
2002030187,20022003,3,2003-04-22,2003-04-23T02:30:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,19,St. Louis,STL,4,1,32,34,False,False,3,REG,OFF
2002030211,20022003,3,2003-04-25,2003-04-25T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,4,Philadelphia,PHI,4,2,17,25,False,False,3,REG,OFF
2002030212,20022003,3,2003-04-27,2003-04-27T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,4,Philadelphia,PHI,0,2,33,23,False,False,3,REG,OFF
2002030213,20022003,3,2003-04-29,2003-04-29T23:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,9,Ottawa,OTT,2,3,22,27,True,False,4,OT,OFF
2002030214,20022003,3,2003-05-01,2003-05-01T23:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,9,Ottawa,OTT,1,0,26,28,False,False,3,REG,OFF
2002030215,20022003,3,2003-05-03,2003-05-03T19:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,4,Philadelphia,PHI,5,2,30,19,False,False,3,REG,OFF
2002030216,20022003,3,2003-05-05,2003-05-05T23:00:00Z,First Union Center,Philadelphia,4,Philadelphia,PHI,9,Ottawa,OTT,1,5,19,30,False,False,3,REG,OFF
2002030221,20022003,3,2003-04-24,2003-04-24T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,14,Tampa Bay,TBL,3,0,32,15,False,False,3,REG,OFF
2002030222,20022003,3,2003-04-26,2003-04-26T19:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,14,Tampa Bay,TBL,3,2,36,28,True,False,4,OT,OFF
2002030223,20022003,3,2003-04-28,2003-04-28T23:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,1,New Jersey,NJD,4,3,29,27,False,False,3,REG,OFF
2002030224,20022003,3,2003-04-30,2003-04-30T23:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,1,New Jersey,NJD,1,3,26,26,False,False,3,REG,OFF
2002030225,20022003,3,2003-05-02,2003-05-02T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,14,Tampa Bay,TBL,2,1,48,39,True,False,6,OT,OFF
2002030231,20022003,3,2003-04-24,2003-04-24T23:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,24,Anaheim,ANA,3,4,63,54,True,False,8,OT,OFF
2002030232,20022003,3,2003-04-26,2003-04-26T19:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,24,Anaheim,ANA,2,3,31,27,True,False,4,OT,OFF
2002030233,20022003,3,2003-04-28,2003-04-29T02:00:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,25,Dallas,DAL,1,2,32,32,False,False,3,REG,OFF
2002030234,20022003,3,2003-04-30,2003-05-01T02:00:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,25,Dallas,DAL,1,0,22,28,False,False,3,REG,OFF
2002030235,20022003,3,2003-05-03,2003-05-03T19:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,24,Anaheim,ANA,4,1,25,15,False,False,3,REG,OFF
2002030236,20022003,3,2003-05-05,2003-05-06T02:30:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,25,Dallas,DAL,4,3,26,29,False,False,3,REG,OFF
2002030241,20022003,3,2003-04-25,2003-04-26T02:30:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,30,Minnesota,MIN,4,3,39,21,True,False,4,OT,OFF
2002030242,20022003,3,2003-04-27,2003-04-28T02:00:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,30,Minnesota,MIN,2,3,31,18,False,False,3,REG,OFF
2002030243,20022003,3,2003-04-29,2003-04-30T00:00:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,23,Vancouver,VAN,2,3,18,13,False,False,3,REG,OFF
2002030244,20022003,3,2003-05-02,2003-05-03T01:00:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,23,Vancouver,VAN,2,3,27,30,True,False,4,OT,OFF
2002030245,20022003,3,2003-05-05,2003-05-06T02:30:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,30,Minnesota,MIN,2,7,27,26,False,False,3,REG,OFF
2002030246,20022003,3,2003-05-07,2003-05-08T01:00:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,23,Vancouver,VAN,5,1,23,31,False,False,3,REG,OFF
2002030247,20022003,3,2003-05-08,2003-05-09T03:00:00Z,General Motors Place,Vancouver,23,Vancouver,VAN,30,Minnesota,MIN,2,4,26,16,False,False,3,REG,OFF
2002030311,20022003,3,2003-05-10,2003-05-10T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,1,New Jersey,NJD,3,2,30,34,True,False,4,OT,OFF
2002030312,20022003,3,2003-05-13,2003-05-14T00:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,1,New Jersey,NJD,1,4,31,21,False,False,3,REG,OFF
2002030313,20022003,3,2003-05-15,2003-05-15T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,9,Ottawa,OTT,1,0,24,24,False,False,3,REG,OFF
2002030314,20022003,3,2003-05-17,2003-05-17T19:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,9,Ottawa,OTT,5,2,20,28,False,False,3,REG,OFF
2002030315,20022003,3,2003-05-19,2003-05-19T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,1,New Jersey,NJD,3,1,18,22,False,False,3,REG,OFF
2002030316,20022003,3,2003-05-21,2003-05-21T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,9,Ottawa,OTT,1,2,31,34,True,False,4,OT,OFF
2002030317,20022003,3,2003-05-23,2003-05-23T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,1,New Jersey,NJD,2,3,26,27,False,False,3,REG,OFF
2002030321,20022003,3,2003-05-10,2003-05-10T19:00:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,24,Anaheim,ANA,0,1,39,26,True,False,5,OT,OFF
2002030322,20022003,3,2003-05-12,2003-05-12T23:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,24,Anaheim,ANA,0,2,24,22,False,False,3,REG,OFF
2002030323,20022003,3,2003-05-14,2003-05-15T01:00:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,30,Minnesota,MIN,4,0,32,35,False,False,3,REG,OFF
2002030324,20022003,3,2003-05-16,2003-05-17T02:30:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,30,Minnesota,MIN,2,1,28,25,False,False,3,REG,OFF
2002030411,20022003,3,2003-05-27,2003-05-28T00:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,24,Anaheim,ANA,3,0,30,16,False,False,3,REG,OFF
2002030412,20022003,3,2003-05-29,2003-05-30T00:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,24,Anaheim,ANA,3,0,25,16,False,False,3,REG,OFF
2002030413,20022003,3,2003-05-31,2003-06-01T00:00:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,1,New Jersey,NJD,3,2,33,31,True,False,4,OT,OFF
2002030414,20022003,3,2003-06-02,2003-06-03T00:00:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,1,New Jersey,NJD,1,0,26,26,True,False,4,OT,OFF
2002030415,20022003,3,2003-06-05,2003-06-06T00:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,24,Anaheim,ANA,6,3,37,23,False,False,3,REG,OFF
2002030416,20022003,3,2003-06-07,2003-06-08T00:00:00Z,Arrowhead Pond,Anaheim,24,Anaheim,ANA,1,New Jersey,NJD,5,2,24,28,False,False,3,REG,OFF
2002030417,20022003,3,2003-06-09,2003-06-10T00:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,24,Anaheim,ANA,3,0,25,24,False,False,3,REG,OFF
2003030111,20032004,3,2004-04-08,2004-04-08T23:30:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,2,New York,NYI,3,0,18,30,False,False,3,REG,OFF
2003030112,20032004,3,2004-04-10,2004-04-10T19:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,2,New York,NYI,0,3,22,25,False,False,3,REG,OFF
2003030113,20032004,3,2004-04-12,2004-04-12T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,14,Tampa Bay,TBL,0,3,28,24,False,False,3,REG,OFF
2003030114,20032004,3,2004-04-14,2004-04-14T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,14,Tampa Bay,TBL,0,3,33,20,False,False,3,REG,OFF
2003030115,20032004,3,2004-04-16,2004-04-16T23:30:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,2,New York,NYI,3,2,37,26,True,False,4,OT,OFF
2003030121,20032004,3,2004-04-07,2004-04-07T23:00:00Z,FleetCenter,Boston,6,Boston,BOS,8,Montréal,MTL,3,0,39,31,False,False,3,REG,OFF
2003030122,20032004,3,2004-04-09,2004-04-09T23:00:00Z,FleetCenter,Boston,6,Boston,BOS,8,Montréal,MTL,2,1,19,26,True,False,4,OT,OFF
2003030123,20032004,3,2004-04-11,2004-04-11T23:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,6,Boston,BOS,3,2,32,23,False,False,3,REG,OFF
2003030124,20032004,3,2004-04-13,2004-04-13T23:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,6,Boston,BOS,3,4,45,44,True,False,5,OT,OFF
2003030125,20032004,3,2004-04-15,2004-04-15T23:00:00Z,FleetCenter,Boston,6,Boston,BOS,8,Montréal,MTL,1,5,44,30,False,False,3,REG,OFF
2003030126,20032004,3,2004-04-17,2004-04-17T23:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,6,Boston,BOS,5,2,23,24,False,False,3,REG,OFF
2003030127,20032004,3,2004-04-19,2004-04-19T23:00:00Z,FleetCenter,Boston,6,Boston,BOS,8,Montréal,MTL,0,2,32,26,False,False,3,REG,OFF
2003030131,20032004,3,2004-04-08,2004-04-08T23:30:00Z,Wachovia Center,Philadelphia,4,Philadelphia,PHI,1,New Jersey,NJD,3,2,26,39,False,False,3,REG,OFF
2003030132,20032004,3,2004-04-10,2004-04-10T23:30:00Z,Wachovia Center,Philadelphia,4,Philadelphia,PHI,1,New Jersey,NJD,3,2,18,26,False,False,3,REG,OFF
2003030133,20032004,3,2004-04-12,2004-04-12T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,4,Philadelphia,PHI,4,2,23,25,False,False,3,REG,OFF
2003030134,20032004,3,2004-04-14,2004-04-14T23:00:00Z,Continental Airlines Arena,East Rutherford,1,New Jersey,NJD,4,Philadelphia,PHI,0,3,35,25,False,False,3,REG,OFF
2003030135,20032004,3,2004-04-17,2004-04-17T19:00:00Z,Wachovia Center,Philadelphia,4,Philadelphia,PHI,1,New Jersey,NJD,3,1,40,32,False,False,3,REG,OFF
2003030141,20032004,3,2004-04-08,2004-04-08T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,9,Ottawa,OTT,2,4,17,30,False,False,3,REG,OFF
2003030142,20032004,3,2004-04-10,2004-04-10T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,9,Ottawa,OTT,2,0,26,31,False,False,3,REG,OFF
2003030143,20032004,3,2004-04-12,2004-04-12T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,10,Toronto,TOR,0,2,37,17,False,False,3,REG,OFF
2003030144,20032004,3,2004-04-14,2004-04-14T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,10,Toronto,TOR,4,1,36,24,False,False,3,REG,OFF
2003030145,20032004,3,2004-04-16,2004-04-16T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,9,Ottawa,OTT,2,0,16,21,False,False,3,REG,OFF
2003030146,20032004,3,2004-04-18,2004-04-18T23:00:00Z,Corel Centre,Ottawa,9,Ottawa,OTT,10,Toronto,TOR,2,1,46,28,True,False,5,OT,OFF
2003030147,20032004,3,2004-04-20,2004-04-20T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,9,Ottawa,OTT,4,1,26,37,False,False,3,REG,OFF
2003070211,20032004,7,2004-09-10,2004-09-10T23:00:00Z,Xcel Energy Center,St. Paul,7404,Team,FIN,7408,Team,USA,2,1,12,17,False,False,3,REG,FINAL
2003070221,20032004,7,2004-09-11,2004-09-11T22:30:00Z,Air Canada Centre,Toronto,7401,Team,CAN,7402,Team,CZE,4,3,24,40,True,False,4,OT,FINAL
2003070311,20032004,7,2004-09-14,2004-09-14T23:00:00Z,Air Canada Centre,Toronto,7401,Team,CAN,7404,Team,FIN,3,2,3,2,False,False,3,REG,FINAL
2003030181,20032004,3,2004-04-07,2004-04-08T02:00:00Z,Pepsi Center,Denver,21,Colorado,COL,25,Dallas,DAL,3,1,25,38,False,False,3,REG,OFF
2003030182,20032004,3,2004-04-09,2004-04-10T01:30:00Z,Pepsi Center,Denver,21,Colorado,COL,25,Dallas,DAL,5,2,27,21,False,False,3,REG,OFF
2003030183,20032004,3,2004-04-12,2004-04-13T00:00:00Z,American Airlines Center,Dallas,25,Dallas,DAL,21,Colorado,COL,4,3,32,17,True,False,4,OT,OFF
2003030184,20032004,3,2004-04-14,2004-04-14T23:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,21,Colorado,COL,2,3,43,21,True,False,5,OT,OFF
2003030185,20032004,3,2004-04-17,2004-04-17T19:00:00Z,Pepsi Center,Denver,21,Colorado,COL,25,Dallas,DAL,5,1,30,22,False,False,3,REG,OFF
2003030211,20032004,3,2004-04-23,2004-04-23T23:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,8,Montréal,MTL,4,0,34,21,False,False,3,REG,OFF
2003030212,20032004,3,2004-04-25,2004-04-25T20:00:00Z,St. Pete Times Forum,Tampa,14,Tampa Bay,TBL,8,Montréal,MTL,3,1,29,27,False,False,3,REG,OFF
2003030213,20032004,3,2004-04-27,2004-04-27T23:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,14,Tampa Bay,TBL,3,4,31,28,True,False,4,OT,OFF
2003030214,20032004,3,2004-04-29,2004-04-29T23:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,14,Tampa Bay,TBL,1,3,28,24,False,False,3,REG,OFF
2003030221,20032004,3,2004-04-22,2004-04-22T23:30:00Z,Wachovia Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,3,1,26,23,False,False,3,REG,OFF
2003030222,20032004,3,2004-04-25,2004-04-25T23:00:00Z,Wachovia Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,2,1,24,27,False,False,3,REG,OFF
2003030223,20032004,3,2004-04-28,2004-04-28T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,4,Philadelphia,PHI,4,1,29,19,False,False,3,REG,OFF
2003030224,20032004,3,2004-04-30,2004-04-30T23:00:00Z,Air Canada Centre,Toronto,10,Toronto,TOR,4,Philadelphia,PHI,3,1,31,29,False,False,3,REG,OFF
2003030225,20032004,3,2004-05-02,2004-05-02T20:00:00Z,Wachovia Center,Philadelphia,4,Philadelphia,PHI,10,Toronto,TOR,7,2,29,11,False,False,3,REG,OFF
